	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	clase
876	0.290581	-0.677032	-0.117266	-0.826374	-0.401518	-0.429707	0.062105	-0.3435	0.0777041	0.702322	-0.417892	4
877	0.0535775	0.811144	0.0479962	-0.432056	-1.27116	1.27546	-0.455566	-1.41341	0.607503	-1.13775	1.77612	6
878	-1.01294	0.0174502	0.0479962	-0.944669	3.35169	-0.135713	-0.808523	-0.644412	0.0114792	-0.962507	-0.255373	3
879	-0.775936	-1.17309	1.70062	-0.984101	3.67209	0.0994826	-0.66734	-0.276631	0.276379	-1.05013	-1.31175	3
880	0.0535775	-1.56994	0.213258	-0.826374	-0.401518	-1.0177	-0.643809	-0.711281	1.46843	2.89289	1.12604	5
881	0.290581	-0.677032	-0.117266	-0.826374	-0.401518	-0.429707	0.062105	-0.3435	0.0777041	0.702322	-0.417892	4
882	2.30511	0.811144	0.874307	-0.885521	-0.264206	-1.54688	-0.408505	0.425498	0.0114792	-0.0862809	-0.499152	3
883	0.646087	-0.180973	0.791676	-0.0771708	-1.08808	-0.7825	-0.314383	-0.410369	-0.38587	0.527077	0.801005	3
884	0.646087	-0.180973	0.791676	-0.0771708	-1.08808	-0.7825	-0.314383	-0.410369	-0.38587	0.527077	0.801005	3
885	-0.0649244	-0.478608	-0.365159	1.14521	-0.49306	0.158281	2.2975	1.1945	1.07108	0.264209	-0.580412	3
886	-0.894438	0.61272	-0.530422	-0.74751	-0.996539	-0.900098	-0.784992	-1.14593	1.4022	1.57855	1.36982	4
887	0.527585	-0.180973	-0.199897	-0.944669	-0.264206	0.21708	0.81508	-0.744716	0.0114792	0.176587	0.719745	3
888	-0.42043	0.215874	-0.117266	-0.865805	-0.0811222	-0.0769139	-1.13795	-0.727999	1.20353	1.66617	0.394706	4
889	0.527585	-0.180973	-0.199897	-0.944669	-0.264206	0.21708	0.81508	-0.744716	0.0114792	0.176587	0.719745	3
890	-0.42043	0.215874	-0.117266	-0.865805	-0.0811222	-0.0769139	-1.13795	-0.727999	1.20353	1.66617	0.394706	4
891	-2.19796	0.315085	-2.76146	0.00169263	0.0104195	0.452276	0.650367	-0.00915324	0.739953	1.22806	-0.499152	3
892	-1.24994	-0.180973	-1.2741	-1.02353	-0.676143	0.275879	-0.573218	-1.07906	1.53465	-0.787262	0.394706	4
893	-1.13144	-0.180973	-0.282528	-1.06296	-0.447289	0.158281	-0.573218	-0.410369	2.59425	-0.0862809	-0.905451	2
894	0.172079	0.315085	-0.365159	-0.984101	-0.401518	-0.135713	-0.243791	-1.48028	-0.452095	-1.13775	1.36982	4
895	-1.24994	-0.180973	-1.2741	-1.02353	-0.676143	0.275879	-0.573218	-1.07906	1.53465	-0.787262	0.394706	4
896	-1.48695	-0.875455	0.461152	-1.04325	-0.126893	-1.07649	-1.67915	-0.744716	0.276379	0.351832	-0.174113	3
897	-0.0649244	-0.974667	-0.44779	0.455157	0.0561903	0.981465	2.43868	0.392063	0.210154	0.351832	-0.0115934	3
898	0.172079	0.116662	-0.613053	-0.944669	-0.0811222	-1.37049	-1.20854	-0.577543	-0.716995	-0.261526	-0.0115934	3
899	-0.301928	-0.180973	-0.365159	-0.984101	-0.309976	-1.31169	-1.67915	-0.84502	-0.915669	0.00134171	0.313446	3
900	-0.0649244	-0.974667	-0.44779	0.415726	0.0561903	0.981465	2.43868	0.392063	0.210154	0.351832	-0.0115934	3
901	-0.301928	-0.776244	0.378521	0.297431	0.285045	-0.312109	0.156227	0.224889	0.872403	0.6147	0.394706	4
902	1.3571	0.116662	-0.365159	1.34237	0.0104195	-0.547305	-0.596749	1.42854	0.408829	-1.05013	-0.661672	3
903	-0.894438	0.0174502	0.130627	1.26351	0.101961	1.62825	2.13279	1.16106	-0.716995	-0.787262	-1.31175	2
904	-1.13144	0.315085	-0.282528	0.257999	0.0561903	1.45186	1.59159	0.325194	0.0777041	-0.874884	-0.742932	3
905	0.0535775	-0.677032	-0.44779	-0.786942	0.468128	0.805069	0.485654	0.124585	-1.11434	-0.173903	-1.39301	5
906	1.83111	-0.875455	0.709045	-0.944669	0.0561903	-1.54688	-0.879114	-0.00915324	-0.849445	1.4033	0.475966	1
907	1.7126	-0.0817616	0.956938	-1.00382	0.101961	-1.60568	-1.5615	0.124585	-0.716995	1.05281	-0.174113	1
908	0.290581	-0.280185	0.461152	-0.84609	-0.447289	-0.312109	-0.337913	-1.07906	0.607503	-0.524394	1.36982	5
909	1.3571	-0.478608	0.29589	0.6326	0.376586	-0.723701	0.485654	1.31152	0.872403	-0.173903	-0.580412	1
910	0.764589	-0.379397	-0.199897	1.30294	0.147732	0.628672	1.85042	1.49541	-0.716995	0.351832	-1.39301	2
911	-0.657434	0.513509	-1.10884	-0.116603	-0.264206	-0.664902	0.132696	0.0744334	-0.25342	1.22806	-0.499152	2
912	-0.775936	0.513509	-1.19147	-0.156034	-0.172664	-0.7825	0.109166	0.0744334	-0.25342	1.22806	-0.499152	2
913	-0.657434	0.61272	-1.19147	-0.116603	-0.218435	-0.7825	0.156227	0.0911508	-0.25342	1.22806	-0.499152	2
914	-1.24994	0.116662	-2.34831	-1.1024	-0.355747	-1.42929	-2.54978	-0.544108	1.1373	-1.22537	-1.06797	2
915	1.3571	0.414297	-0.613053	-1.02353	0.193503	-1.39989	-1.18501	0.191455	0.342604	-1.05013	-0.824192	1
916	-1.48695	0.116662	-2.34831	-1.1024	-0.355747	-1.42929	-2.54978	-0.544108	1.1373	-1.22537	-1.06797	2
917	0.646087	-1.47073	0.461152	-0.333477	-0.172664	0.0406838	-0.0320169	0.325194	1.1373	0.6147	-0.174113	4
918	1.00159	0.215874	-0.117266	-0.944669	-0.401518	-0.723701	-0.337913	-0.711281	-1.71037	-1.40062	0.394706	3
919	0.172079	-0.379397	0.0479962	-0.984101	-0.676143	-0.488506	-0.737931	-1.34654	-0.849445	-0.874884	1.12604	3
920	2.06811	-0.974667	0.543783	-1.04325	-0.264206	-0.900098	-0.737931	-0.577543	-1.64414	-1.48824	-0.255373	4
921	0.172079	-1.66915	-0.117266	-0.353193	0.513899	1.39306	0.132696	0.525802	2.39558	-0.436771	-0.905451	4
922	1.00159	0.414297	2.36167	0.829759	-0.447289	1.21666	0.344471	1.26136	-0.38587	-0.436771	-1.31175	3
923	1.00159	0.414297	2.36167	0.829759	-0.447289	1.21666	0.344471	1.26136	-0.38587	-0.436771	-1.31175	3
924	-0.42043	-0.180973	-0.530422	1.28322	-0.0811222	1.98105	1.80336	0.893583	-0.120971	-0.524394	-0.417892	3
925	1.2386	0.0174502	0.626414	-0.865805	-0.0811222	0.863868	0.32094	-0.209761	1.73333	0.00134171	0.150926	5
926	-0.657434	-0.0817616	-0.860946	-0.688363	0.0561903	-1.31169	-0.902645	-0.142892	0.607503	-0.524394	-0.580412	2
927	-1.72395	3.14262	-1.93515	-0.708078	-0.172664	-0.547305	-1.37325	-0.276631	1.1373	-0.962507	-0.986711	2
928	-0.183426	-0.280185	-0.0346349	-0.688363	0.513899	0.981465	0.81508	-0.209761	-1.11434	-0.0862809	-0.824192	4
929	-0.42043	-0.280185	0.130627	1.10578	0.422357	0.687471	0.956263	1.32823	2.59425	-0.173903	-0.417892	2
930	-0.894438	0.811144	2.03114	1.69726	-0.0811222	0.393477	-0.549688	1.26136	-0.25342	0.176587	-1.23049	2
931	1.00159	-1.07388	1.53536	-0.0968867	-1.31694	-0.841299	-1.27913	-0.376935	-0.319645	-0.787262	1.12604	4
932	-0.538932	-0.180973	0.791676	1.22408	-0.584602	1.68705	2.15632	1.12763	-0.716995	-0.962507	-1.31175	2
933	-0.42043	-0.180973	-0.44779	1.20436	0.0104195	2.62783	2.03867	0.943735	-0.0547457	-0.699639	-0.417892	3
934	-1.13144	0.116662	-0.0346349	0.198851	-0.401518	1.33426	1.56806	0.308476	0.475053	-0.699639	-0.742932	2
935	-0.775936	0.0174502	0.791676	1.30294	-0.309976	1.68705	2.22691	1.14434	-0.716995	-0.962507	-1.31175	2
936	-0.894438	-0.0817616	0.874307	0.0608402	-0.218435	1.51065	2.15632	0.341911	-0.452095	-0.787262	-1.31175	2
937	-0.538932	1.50563	-0.117266	-0.984101	0.101961	-1.48809	-1.67915	-0.677847	-0.716995	-0.699639	0.719745	2
938	-0.894438	0.811144	2.03114	1.69726	-0.0811222	0.393477	-0.549688	1.26136	-0.25342	0.176587	-1.23049	2
939	-0.775936	0.711932	-0.365159	0.179135	-0.0811222	1.21666	2.48574	0.525802	1.1373	0.527077	-0.417892	3
940	1.00159	-0.379397	-0.365159	1.7564	-0.0811222	0.21708	1.30922	1.3951	-0.849445	-0.173903	-0.742932	4
941	-0.775936	0.61272	-0.44779	0.218567	-0.538831	0.275879	1.37981	0.275041	-0.319645	0.96519	-0.661672	2
942	-0.657434	-0.0817616	1.03957	1.05649	-0.401518	1.51065	1.73277	1.02732	0.408829	0.351832	-0.824192	3
943	-1.72395	1.35681	-1.19147	-0.944669	-0.309976	-0.488506	-1.18501	-0.460521	2.32935	-0.699639	-0.417892	4
944	0.0535775	2.00168	0.213258	-0.570067	-0.721914	-0.25331	-0.0790779	-1.2128	-0.319645	-0.962507	1.36982	4
945	-0.42043	-0.974667	-0.0346349	0.317146	0.239274	-1.13529	-0.1732	0.826714	0.607503	-0.436771	-1.47427	4
946	-0.183426	-1.2723	-0.365159	-0.274329	0.55967	-0.429707	-0.784992	0.191455	2.1969	-0.436771	-0.255373	4
947	1.5941	0.662326	5.50165	2.32816	0.0561903	1.15786	1.56806	1.87991	-1.51169	-0.524394	-0.742932	2
948	1.94961	-1.17309	0.130627	-0.944669	-0.309976	-0.664902	0.203288	-0.176327	-1.51169	-1.13775	-0.417892	2
949	-0.0649244	4.23395	-0.695684	-0.629215	0.101961	-1.48809	-1.91446	0.65954	1.1373	0.264209	-0.824192	1
950	0.527585	-0.280185	0.461152	0.00169263	-0.538831	-1.60568	-1.27913	0.0577161	-0.0547457	-0.261526	0.801005	2
951	0.883091	0.662326	-0.613053	-0.885521	-0.126893	-1.19409	-0.102608	-0.142892	-0.716995	-0.962507	-0.824192	2
952	0.883091	-0.57782	0.0479962	0.652316	-0.49306	-0.547305	0.109166	0.826714	-0.716995	0.00134171	-0.580412	3
953	-0.42043	-1.07388	-0.0346349	-0.984101	-0.813456	-1.25289	-0.926175	-0.410369	0.276379	0.527077	-0.336633	3
954	1.5941	-0.478608	0.29589	-1.00382	-0.172664	0.21708	-0.502627	-0.410369	-1.31302	-1.13775	-0.417892	2
955	0.883091	-0.57782	0.0479962	0.652316	-0.49306	-0.547305	0.109166	0.826714	-0.716995	0.00134171	-0.580412	3
956	0.883091	0.662326	-0.613053	-0.885521	-0.126893	-1.19409	-0.102608	-0.142892	-0.716995	-0.962507	-0.824192	2
957	0.764589	0.414297	-0.613053	-0.905237	-0.172664	-1.31169	-0.126139	-0.0760226	-0.78322	-0.962507	-0.824192	2
958	-0.301928	-0.478608	-0.117266	-1.08268	-0.218435	-0.606103	-1.39678	-0.477239	1.33598	0.439455	-0.255373	4
959	-0.301928	-0.776244	-0.117266	-1.04325	-0.309976	-0.606103	-1.42032	-0.477239	1.33598	0.439455	-0.255373	4
960	0.527585	-0.379397	0.0479962	1.77612	0.193503	0.158281	0.838611	1.42854	-1.04812	-0.612016	-1.23049	3
961	0.527585	-0.379397	0.0479962	1.77612	0.193503	0.158281	0.838611	1.42854	-1.04812	-0.612016	-1.23049	3
962	1.3571	1.40641	0.213258	-0.274329	-0.401518	-0.0769139	-0.879114	-0.677847	-0.38587	0.702322	1.45108	4
963	0.527585	-0.379397	0.0479962	1.77612	0.193503	0.158281	0.838611	1.42854	-1.04812	-0.612016	-1.23049	3
964	-0.894438	-0.875455	-0.695684	-0.471488	-1.04231	-0.723701	-0.620279	-0.577543	1.20353	0.176587	0.882265	3
965	-1.13144	-0.180973	-1.02621	1.20436	-0.538831	0.0406838	0.32094	1.06076	0.607503	-0.524394	-0.824192	3
966	1.7126	-0.478608	0.791676	-0.629215	-0.49306	-1.25289	-0.879114	-0.410369	-0.25342	-1.13775	0.801005	2
967	-0.42043	0.61272	-0.44779	-0.905237	-0.218435	0.452276	1.16804	-0.410369	-0.38587	-1.05013	-0.742932	3
968	-0.0649244	-0.57782	0.130627	2.19015	-0.309976	0.158281	0.344471	1.79632	0.342604	-0.612016	-1.23049	3
969	-0.42043	-1.96678	-0.0346349	-0.885521	-0.813456	-0.723701	-1.06736	-1.01219	1.00485	1.84142	1.2073	4
970	-1.60545	1.40641	-2.01778	-0.944669	-1.22539	-1.0177	-1.65562	-1.14593	0.938628	0.176587	0.719745	4
971	-2.07946	1.40641	-2.67883	-0.964385	-1.31694	-0.606103	-0.855584	-1.54715	1.26975	-1.13775	1.45108	4
972	-1.01294	-0.0817616	-1.19147	-0.924953	-1.17962	-0.664902	-0.66734	-1.41341	0.872403	-0.173903	1.69486	4
973	-0.0649244	-0.57782	0.130627	2.19015	-0.309976	0.158281	0.344471	1.79632	0.342604	-0.612016	-1.23049	3
974	-0.42043	-1.96678	-0.0346349	-0.885521	-0.813456	-0.723701	-1.06736	-1.01219	1.00485	1.84142	1.2073	4
975	0.290581	-1.47073	0.378521	-0.905237	0.0104195	-1.25289	-0.573218	-0.510673	0.872403	3.59387	0.963524	3
976	0.883091	0.215874	-0.695684	-0.412341	0.376586	-0.7825	-0.643809	0.525802	-0.452095	0.00134171	-1.06797	2
977	-0.301928	-1.47073	-0.282528	-0.294045	0.55967	0.687471	-0.1732	0.191455	2.13068	-0.349149	-0.174113	3
978	-0.42043	-1.37151	-0.0346349	0.238283	0.193503	1.04026	1.19157	0.860148	0.408829	0.00134171	-1.55553	2
979	1.00159	0.0174502	-0.0346349	0.0608402	-0.401518	-0.194512	0.391532	0.358628	1.33598	1.14044	0.150926	4
980	-1.01294	-0.776244	3.10535	-0.944669	4.77059	-1.48809	-1.98505	-0.443804	-0.452095	-0.173903	-0.580412	2
981	-1.01294	-0.875455	3.10535	-0.964385	4.86213	-1.54688	-1.96152	-0.443804	-0.452095	-0.261526	-0.580412	3
982	1.00159	0.0174502	-0.0346349	0.0608402	-0.401518	-0.194512	0.391532	0.358628	1.33598	1.14044	0.150926	4
983	-2.07946	1.10878	-1.02621	-0.924953	-0.859227	-1.19409	-1.5615	-1.54715	2.06445	-0.349149	1.6136	3
984	-1.36845	0.811144	0.0479962	-0.432056	-0.904997	-0.841299	-1.44385	-1.1125	1.46843	-0.349149	1.12604	3
985	0.0535775	-0.875455	-0.0346349	-0.944669	-0.126893	1.62825	0.250349	-0.510673	1.6671	0.264209	0.232186	2
986	-1.01294	1.3072	-1.02621	-0.885521	0.193503	-0.370908	-0.384974	-0.410369	1.53465	0.264209	-0.0115934	3
987	0.646087	0.0174502	-0.282528	-0.215182	0.376586	0.511075	0.532715	0.0242814	-0.452095	-0.0862809	-0.174113	3
988	0.646087	0.215874	-0.282528	-0.234898	0.330815	0.569873	0.579776	0.0242814	-0.452095	-0.349149	-0.174113	3
989	0.0535775	-0.875455	-0.0346349	-0.944669	-0.126893	1.62825	0.250349	-0.510673	1.6671	0.264209	0.232186	2
990	1.00159	0.0174502	0.461152	0.494589	-0.447289	-1.60568	-0.502627	-0.176327	-0.849445	-0.962507	1.2073	4
991	2.06811	-1.17309	0.378521	-0.589783	-0.264206	0.334678	0.109166	-0.276631	-1.57792	-0.874884	-0.255373	3
992	1.5941	-0.180973	0.874307	-1.00382	0.0104195	-1.66448	-1.63209	0.124585	-0.319645	1.14044	-0.255373	1
993	-0.42043	-0.280185	-0.530422	1.73669	0.147732	2.33384	1.85042	1.06076	0.0114792	-0.874884	-0.499152	2
994	0.172079	-0.379397	-1.2741	-1.00382	0.0104195	-1.54688	-1.7968	-0.00915324	1.26975	-0.173903	-0.336633	1
995	2.06811	-0.974667	0.213258	-0.905237	-0.264206	-0.664902	1.14451	0.525802	0.408829	0.527077	-0.824192	3
996	1.12009	-0.0817616	0.0479962	-0.944669	0.0104195	-0.488506	0.368001	-0.443804	-0.915669	-0.349149	-0.0115934	3
997	-1.01294	-0.180973	0.0479962	-1.00382	0.0104195	-1.72328	-2.57331	-0.544108	0.673728	1.22806	-0.0928532	2
998	-0.894438	-0.379397	-0.530422	0.672032	0.742753	-0.135713	0.32094	0.860148	0.806178	-0.173903	-0.824192	3
999	1.3571	-0.379397	-0.282528	2.1803	0.468128	0.452276	1.07392	1.89662	-0.915669	0.0889643	-1.06797	3
1000	0.883091	-0.677032	2.1964	-0.84609	0.0104195	0.687471	0.626837	-0.142892	-0.915669	0.439455	-0.336633	4
1001	1.3571	-0.875455	0.213258	-0.905237	0.193503	-1.13529	-1.27913	-0.142892	-0.25342	-0.349149	-0.580412	4
1002	-0.538932	0.0174502	0.626414	0.0805561	-0.0353514	1.51065	1.82689	0.392063	-0.65077	-0.261526	-0.905451	2
1003	-0.538932	0.0174502	0.791676	0.139704	-0.0353514	1.45186	1.94454	0.392063	-0.65077	-0.349149	-0.905451	3
1004	0.0535775	-0.379397	0.461152	-1.00382	0.788524	-1.0177	-0.0555474	-0.410369	0.806178	-0.0862809	-0.0928532	4
1005	-1.24994	0.811144	-0.613053	-0.609499	-0.355747	0.275879	0.344471	-0.978759	1.00485	0.527077	0.638485	3
1006	-0.301928	-0.974667	-0.44779	-0.609499	-0.0811222	-1.0177	-1.11442	-0.3435	1.53465	1.31568	0.232186	3
1007	-1.24994	0.811144	-0.613053	-0.609499	-0.355747	0.275879	0.344471	-0.978759	1.00485	0.527077	0.638485	3
1008	-2.07946	2.39853	-2.26567	-0.727794	0.285045	-0.312109	-1.39678	-0.276631	0.872403	-0.524394	-0.986711	2
1009	-0.301928	-0.57782	0.29589	-1.02353	0.60544	0.569873	1.42687	-0.3435	1.20353	0.527077	-0.174113	4
1010	1.7126	-1.2723	0.461152	-1.00382	0.422357	-0.194512	0.179757	-0.3435	-0.716995	-0.874884	-0.0115934	3
1011	0.883091	-1.17309	0.874307	-0.984101	-0.126893	-0.606103	-0.69087	-0.276631	-0.51832	2.27953	-0.174113	3
1012	1.00159	-1.17309	0.626414	-0.924953	0.101961	1.45186	0.81508	-0.276631	0.342604	1.49093	0.557225	4
1013	1.7126	-1.17309	1.20483	-0.924953	0.513899	-0.25331	-0.949706	0.0911508	-0.25342	-0.699639	-0.174113	3
1014	-0.775936	-0.280185	1.1222	1.02692	0.101961	1.56945	1.68571	0.927018	0.0114792	0.0889643	-0.824192	2
1015	-0.894438	-1.17309	-0.530422	1.22408	0.834295	1.62825	0.556245	1.79632	3.12405	-0.524394	-1.31175	2
1016	0.883091	1.10878	-0.943577	-0.708078	-0.447289	-0.958897	-0.596749	-0.477239	-1.04812	-1.75111	-0.255373	2
1017	-0.0649244	0.910356	1.1222	0.948054	1.15469	0.511075	-0.0555474	0.927018	-1.37924	3.41862	-1.06797	2
1018	0.883091	-1.17309	0.874307	-0.984101	-0.126893	-0.606103	-0.69087	-0.276631	-0.51832	2.27953	-0.174113	3
1019	0.290581	-0.974667	0.709045	-0.984101	-0.0353514	0.687471	0.438593	-0.811585	-1.57792	-1.57586	-0.0115934	3
1020	1.7126	-1.37151	-0.613053	-0.964385	0.147732	1.21666	1.19157	0.191455	0.143929	1.14044	-0.824192	3
1021	2.06811	-0.776244	0.709045	-0.964385	-0.218435	-0.018115	-0.314383	-0.510673	-0.51832	0.00134171	0.719745	4
1022	2.06811	-0.776244	0.709045	-0.964385	-0.218435	-0.018115	-0.314383	-0.510673	-0.51832	0.00134171	0.719745	4
1023	-0.0649244	-0.875455	-0.117266	0.129846	-1.22539	1.09906	1.16804	-0.176327	0.408829	-1.05013	0.475966	5
1024	0.883091	-0.875455	0.378521	0.829759	0.651211	0.74627	0.838611	0.72641	-0.38587	-0.962507	-0.0115934	3
1025	-0.0649244	0.61272	3.35324	-0.708078	1.9328	-0.723701	1.09745	-0.410369	2.13068	1.84142	1.2073	3
1026	-0.775936	-1.2723	1.03957	-0.944669	-0.309976	0.158281	-0.361444	-0.3435	1.26975	0.176587	-0.661672	3
1027	-0.301928	-1.37151	0.874307	-0.944669	-0.172664	0.687471	0.0385745	-0.3435	0.872403	0.176587	-0.255373	3
1028	1.3571	2.69617	-1.35673	0.356578	-0.264206	-1.31169	-1.84386	0.525802	-0.65077	-1.66349	-0.824192	1
1029	0.172079	-0.379397	0.130627	-0.964385	0.285045	0.922666	-0.243791	0.0242814	1.46843	0.877568	-0.0928532	4
1030	-0.657434	3.19223	0.874307	0.908622	0.193503	0.863868	2.50928	1.06076	0.0114792	0.702322	-0.986711	1
1031	0.290581	-0.776244	0.626414	-0.84609	0.376586	-0.664902	0.650367	0.258324	1.932	1.14044	-0.0115934	3
1032	-0.775936	0.61272	-0.365159	0.238283	0.0561903	0.569873	2.20338	0.492367	1.07108	1.14044	-0.417892	3
1033	0.290581	0.215874	0.213258	0.0805561	0.422357	0.540474	2.25044	1.06076	1.99823	1.31568	-0.255373	3
1034	0.290581	0.215874	0.213258	0.0805561	0.422357	0.540474	2.25044	1.06076	1.99823	1.31568	-0.255373	3
1035	1.2386	3.58907	1.03957	0.829759	9.07305	-0.135713	2.08573	1.42854	-2.10772	2.19191	-1.14923	0
1036	2.30511	-1.07388	0.378521	-0.905237	-0.264206	0.21708	0.226818	0.0577161	-0.187196	1.57855	-0.255373	3
1037	0.764589	-1.07388	0.29589	-0.964385	0.651211	-1.0177	-1.49091	-0.142892	2.32935	3.41862	0.150926	2
1038	0.290581	1.90247	-0.778315	-0.0771708	-0.0811222	-1.42929	-1.44385	0.525802	0.143929	0.6147	-0.661672	2
1039	0.290581	-1.2723	0.0479962	-0.215182	-0.538831	-0.135713	-0.808523	0.425498	1.20353	0.264209	-0.986711	4
1040	0.764589	-1.07388	0.0479962	-0.984101	-0.49306	-1.31169	-0.855584	-0.744716	-0.915669	2.19191	0.394706	2
1041	1.5941	3.98592	-0.282528	-0.84609	0.0561903	-1.07649	-0.00848644	0.325194	0.210154	1.92904	0.232186	1
1042	1.00159	-0.0321557	-0.282528	-1.06296	-0.309976	-0.958897	-1.49091	-0.677847	-1.18057	0.6147	0.150926	2
1043	0.527585	2.1009	-0.117266	-0.234898	-0.126893	-1.0177	-0.808523	0.392063	0.342604	-0.349149	0.150926	1
1044	0.764589	0.513509	1.20483	2.57461	0.101961	1.15786	2.46221	2.33127	-1.57792	-0.787262	-1.39301	2
1045	0.409083	-0.677032	0.29589	-0.944669	0.147732	-0.723701	-1.04383	-0.544108	-0.187196	-0.0862809	0.313446	4
1046	0.527585	-1.2723	0.543783	-0.865805	0.193503	-0.664902	-1.09089	-0.276631	-0.319645	-0.349149	-0.0115934	2
1047	-0.42043	-0.875455	-1.93515	-1.00382	0.0104195	-0.723701	-0.737931	-0.109457	0.673728	-0.349149	-0.417892	2
1048	0.172079	0.315085	1.53536	-0.924953	-0.767685	-1.78208	-1.82033	-0.744716	-0.78322	-0.524394	-0.0928532	2
1049	1.7126	1.20799	0.378521	-1.04325	-0.355747	-1.19409	-1.49091	-0.209761	-1.04812	-0.524394	-1.06797	2
1050	-0.894438	0.910356	0.213258	-0.333477	-0.49306	0.0406838	-0.526157	-1.01219	0.806178	1.14044	1.69486	3
1051	0.527585	-0.379397	0.0479962	0.218567	0.101961	-0.370908	0.32094	0.72641	-0.584545	0.439455	-1.23049	2
1052	0.0535775	-0.677032	3.93166	-1.04325	4.17557	0.981465	-0.361444	-0.276631	-1.04812	-0.874884	-1.06797	3
1053	0.883091	0.116662	0.709045	-1.00382	-0.49306	-1.0177	-1.23207	-1.07906	-1.31302	-0.874884	0.638485	2
1054	3.01613	0.116662	1.78325	-0.826374	0.193503	-1.07649	-0.455566	0.72641	-0.452095	1.75379	-0.174113	1
1055	0.172079	0.315085	1.53536	-0.924953	-0.767685	-1.78208	-1.82033	-0.744716	-0.78322	-0.524394	-0.0928532	2
1056	2.06811	-0.180973	0.626414	-0.826374	0.147732	-0.370908	-0.643809	0.0242814	-1.51169	-0.436771	-0.417892	2
1057	0.764589	-0.677032	0.0479962	-1.02353	0.651211	-0.547305	-0.643809	-0.310065	2.13068	-0.173903	0.150926	3
1058	0.409083	2.29932	-0.778315	0.711464	2.16165	-0.018115	1.37981	1.36167	1.46843	-0.173903	-1.23049	2
1059	0.764589	-0.677032	0.0479962	-1.02353	0.651211	-0.547305	-0.643809	-0.310065	2.13068	-0.173903	0.150926	3
1060	-1.84245	0.215874	-1.10884	-1.04325	1.42932	0.74627	0.650367	0.124585	0.739953	0.439455	-1.47427	1
1061	1.3571	-0.180973	0.213258	-0.865805	0.376586	-0.312109	-0.408505	-0.677847	-0.65077	2.01666	0.882265	4
1062	0.172079	-0.677032	-0.44779	0.218567	1.10892	0.569873	1.09745	0.860148	1.00485	0.527077	-0.905451	2
1063	-0.183426	-0.180973	-0.613053	-0.471488	1.52086	0.0112844	1.82689	0.525802	0.806178	1.66617	-0.824192	2
1064	-0.183426	-0.180973	-0.613053	-0.451772	1.24623	0.0406838	1.49746	0.525802	0.739953	1.57855	-0.824192	2
1065	1.4756	-0.180973	0.29589	-0.885521	1.20046	0.74627	0.485654	0.291759	1.20353	1.84142	0.313446	3
1066	1.7126	-0.57782	0.378521	1.65783	0.376586	-0.194512	-0.290852	2.0638	0.210154	0.0889643	-0.661672	2
1067	-0.538932	0.215874	1.45272	-0.17575	0.101961	1.56945	0.79155	0.0577161	-0.716995	-0.349149	-1.14923	3
1068	0.764589	-0.875455	0.0479962	-0.74751	-0.401518	-0.135713	-0.314383	-0.577543	-0.584545	0.00134171	0.475966	4
1069	2.30511	0.513509	0.874307	-0.0081653	-0.996539	-1.54688	-1.20854	-0.778151	-1.51169	-0.787262	1.69486	4
1070	0.0535775	-0.776244	0.213258	-0.964385	-0.676143	0.158281	0.203288	-0.310065	1.07108	0.6147	0.394706	3
1071	1.3571	0.910356	-0.117266	-0.944669	-0.264206	-0.194512	0.650367	-0.677847	-1.24679	0.527077	0.638485	4
1072	1.7126	-0.57782	0.378521	1.65783	0.376586	-0.194512	-0.290852	2.0638	0.210154	0.0889643	-0.661672	2
1073	1.5941	0.116662	-0.0346349	0.534021	-0.447289	-0.429707	-0.479096	0.425498	-1.51169	-0.787262	0.313446	4
1074	1.00159	0.61272	-0.282528	0.317146	0.101961	-0.606103	1.26216	0.358628	-1.44547	-0.173903	0.313446	2
1075	-0.775936	2.69617	0.956938	1.10578	0.147732	-0.488506	1.12098	1.12763	-0.120971	0.0889643	-0.986711	3
1076	-0.538932	1.20799	-1.19147	-0.629215	-0.584602	-0.429707	-0.337913	-1.2128	0.210154	0.439455	1.77612	4
1077	0.764589	0.0174502	-0.0346349	0.257999	0.101961	0.393477	0.979794	1.12763	1.20353	0.877568	-0.336633	3
1078	1.12009	-0.180973	0.874307	-1.00382	-0.401518	0.452276	-0.149669	0.124585	-0.0547457	1.4033	-0.417892	2
1079	-0.42043	-0.180973	0.0479962	1.95356	0.239274	1.21666	1.37981	2.13067	1.99823	-0.612016	-0.580412	2
1080	-0.657434	0.61272	-0.365159	-0.0377391	0.0104195	-0.370908	2.08573	0.392063	0.673728	0.351832	-0.336633	3
1081	-0.0649244	-1.2723	-0.0346349	-0.333477	0.60544	-0.25331	-0.479096	0.525802	1.60088	-0.874884	-1.23049	4
