	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	clase
343	-0.458797	-0.240737	-0.503176	-0.0251658	0.566448	-1.1454	1.86137	0.140434	-1.29308	-0.927083	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
344	-0.458797	-0.240737	-0.503176	0.399574	-0.699357	1.33741	0.449102	-1.67162	-1.29308	-0.223815	-2.37386	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
345	0.336345	-0.904152	-0.503176	0.222599	-0.699357	-1.1454	0.449102	-1.67162	-0.340885	0.127819	0.4606	-0.704573	2.3337	-0.822906	-0.195916	1.80838	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
346	1.13149	-0.489517	1.34334	-0.62688	-0.699357	-0.3178	-0.963168	-0.765594	0.611307	0.65527	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
347	-0.458797	-0.655371	1.34334	-0.83925	-0.699357	-1.1454	0.449102	1.04646	-1.29308	-1.1029	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
348	-0.458797	0.256825	-0.503176	0.187204	0.566448	-1.97301	-0.963168	1.04646	1.5635	-1.1029	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	6.66409	-0.49975	-1.30422	0
349	1.13149	-1.23586	0.420083	-0.55609	-0.0664547	-0.3178	0.449102	-0.765594	-1.29308	-0.135906	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
350	-0.458797	-0.987079	1.34334	-0.76846	1.19935	1.33741	0.449102	0.140434	1.5635	-0.311723	0.4606	1.02657	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	1
351	1.13149	-0.987079	-0.503176	-0.733065	-0.699357	-1.1454	-0.963168	1.04646	-1.29308	-1.1029	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
352	-0.458797	-0.987079	-0.503176	-0.803855	-0.699357	-0.3178	-0.963168	-0.765594	0.611307	-0.575449	0.4606	-0.704573	-0.428075	-0.822906	5.09912	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
353	1.13149	-0.240737	1.34334	-0.0251658	1.83225	-1.97301	0.449102	1.04646	1.5635	0.215727	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
354	-1.25394	-0.738298	-2.34969	1.03668	-0.699357	-0.3178	0.449102	-0.765594	-0.340885	-0.663357	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
355	1.13149	-0.904152	-0.503176	-0.91004	0.566448	1.33741	0.449102	1.04646	1.5635	0.918995	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
356	-0.458797	0.256825	-0.503176	-0.733065	-0.699357	-1.1454	0.449102	-0.765594	-1.29308	-1.1029	-0.956631	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
357	1.13149	-0.738298	1.34334	-0.343721	1.83225	1.33741	0.449102	1.04646	-1.29308	1.18272	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
358	1.13149	1.25195	0.420083	0.434969	-0.699357	-0.3178	0.449102	-0.765594	0.611307	-0.839174	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	1
359	1.13149	-0.738298	-0.503176	-0.874645	-0.699357	-0.3178	1.86137	-0.765594	-1.29308	-0.663357	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
360	-1.25394	0.754386	-0.503176	-0.308326	-0.699357	0.509805	-0.963168	1.04646	-1.29308	-1.1029	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
361	-0.458797	-0.240737	-0.503176	-0.733065	1.83225	-0.3178	0.449102	1.04646	1.5635	2.23762	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
362	0.336345	-0.738298	-0.503176	0.0456241	1.83225	1.33741	0.449102	0.140434	0.611307	0.127819	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
363	0.336345	-0.738298	0.420083	-0.379115	-0.699357	-0.3178	-0.963168	-0.765594	0.611307	0.0399104	-0.956631	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
364	1.13149	-1.23586	-0.503176	-0.520695	-0.699357	-0.3178	1.86137	-0.765594	-0.340885	-1.27872	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
365	-1.25394	-0.240737	-0.503176	-0.272931	-0.699357	-1.97301	0.449102	-1.67162	0.611307	-0.927083	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	6.66409	-0.49975	-1.30422	1
366	1.13149	-0.738298	-0.503176	-0.62688	-0.699357	0.509805	0.449102	1.04646	0.611307	0.0399104	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
367	1.13149	-0.240737	1.34334	0.187204	-0.699357	0.509805	0.449102	-1.67162	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
368	-1.25394	-0.240737	-0.503176	0.116414	-0.699357	-1.1454	-0.963168	1.04646	0.611307	-1.19081	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
369	-1.25394	1.25195	-0.503176	0.0456241	-0.699357	1.33741	0.449102	-0.765594	0.611307	0.567361	0.4606	-0.704573	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
370	-0.458797	-0.240737	-0.503176	-0.0959558	-0.699357	0.509805	-0.963168	1.04646	-1.29308	0.391544	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
371	1.13149	1.25195	-0.503176	-0.0605608	1.83225	-0.3178	0.449102	1.04646	-1.29308	0.0399104	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
372	1.13149	-0.240737	1.34334	1.00129	-0.699357	1.33741	0.449102	1.04646	0.611307	-0.223815	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
373	1.13149	-0.904152	1.34334	-0.41451	-0.699357	-1.1454	-0.963168	0.140434	-1.29308	-1.1029	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
374	1.13149	3.24219	1.34334	3.7267	1.83225	1.33741	0.449102	1.04646	1.5635	2.41344	-2.37386	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
375	-0.458797	3.24219	-1.42644	4.08065	-0.0664547	1.33741	-0.963168	1.04646	1.5635	2.14971	-2.37386	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	1
376	-1.25394	2.24707	-1.42644	1.56761	-0.699357	0.509805	-0.963168	1.04646	0.611307	0.127819	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
377	1.13149	-0.240737	0.420083	-0.343721	-0.699357	-1.97301	1.86137	0.140434	-1.29308	-0.135906	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
378	1.13149	-1.15293	0.420083	-0.874645	1.83225	1.33741	0.449102	1.04646	1.5635	0.0399104	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	0.765973	0
379	-0.458797	1.25195	-0.503176	3.90368	-0.699357	1.33741	0.449102	-0.765594	1.5635	1.88599	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	1
380	1.13149	-1.23586	1.34334	-1.01622	-0.0664547	-0.3178	-0.963168	1.04646	0.611307	1.44645	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
381	-1.25394	-0.074883	-0.503176	-0.379115	1.83225	0.509805	0.449102	1.04646	0.611307	0.303636	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
382	-0.458797	-0.240737	-0.503176	3.44354	-0.699357	-1.97301	-0.963168	1.04646	1.5635	0.215727	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	1
383	1.13149	0.0909708	-0.503176	-0.69767	1.83225	0.509805	-0.963168	1.04646	-0.340885	-0.927083	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
384	0.336345	-0.738298	-0.503176	-0.69767	-0.699357	-1.1454	0.449102	-1.67162	-1.29308	-0.839174	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
385	1.13149	0.754386	0.420083	0.364179	-0.0664547	-0.3178	0.449102	-0.765594	-0.340885	-0.839174	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
386	1.13149	-0.240737	1.34334	-0.379115	-0.699357	-0.3178	-0.963168	-1.67162	0.611307	-0.927083	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
387	1.13149	-0.240737	-0.503176	-0.76846	1.83225	-1.1454	-0.963168	-0.765594	-1.29308	-1.27872	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
388	-0.458797	-0.240737	1.34334	1.46142	-0.699357	-1.97301	0.449102	1.04646	-0.340885	0.391544	-0.956631	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
389	-0.458797	-0.489517	1.34334	-0.343721	0.566448	-0.3178	0.449102	1.04646	0.611307	-0.751266	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
390	1.13149	-0.987079	-0.503176	-0.662275	-0.699357	0.509805	-0.963168	-0.765594	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
391	1.13149	-0.240737	-0.503176	-0.520695	-0.699357	-0.3178	1.86137	-0.765594	-0.340885	-0.48754	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
392	-0.458797	-0.738298	-0.503176	-0.803855	1.19935	-1.1454	-0.963168	1.04646	-1.29308	-1.45453	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	0
393	-1.25394	1.25195	-0.503176	-0.0251658	-0.699357	0.509805	0.449102	1.04646	1.5635	0.303636	-2.37386	-0.704573	2.3337	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
394	-1.25394	-1.23586	1.34334	-0.449905	-0.699357	0.509805	-0.963168	1.04646	0.611307	-0.399632	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
395	1.13149	-0.987079	1.34334	-0.308326	-0.699357	-1.97301	0.449102	0.140434	0.611307	-0.399632	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
396	-0.458797	1.50073	0.420083	3.0188	-0.0664547	0.509805	0.449102	0.140434	1.5635	-0.311723	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
397	-1.25394	-0.738298	-0.503176	-0.237536	-0.699357	-1.97301	-0.963168	1.04646	1.5635	1.71017	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
398	-1.25394	1.25195	1.34334	-0.343721	-0.699357	-0.3178	1.86137	-0.765594	-0.340885	0.918995	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
399	-0.458797	-0.738298	-0.503176	-0.733065	-0.699357	1.33741	-2.37544	-1.67162	-1.29308	0.918995	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	1
400	1.13149	0.256825	1.34334	-0.62688	1.19935	-0.3178	-0.963168	-1.67162	-1.29308	0.65527	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
401	1.13149	-0.240737	-0.503176	-0.62688	-0.699357	-1.1454	1.86137	1.04646	-1.29308	0.303636	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
402	-0.458797	-0.240737	1.34334	-0.4853	1.83225	-0.3178	1.86137	1.04646	-1.29308	-0.663357	-2.37386	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
403	1.13149	0.256825	0.420083	1.88616	-0.699357	-1.1454	0.449102	-0.765594	0.611307	-0.751266	-2.37386	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
404	1.13149	-0.572444	0.420083	-0.874645	-0.699357	-0.3178	0.449102	-0.765594	0.611307	-0.751266	0.4606	1.02657	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
405	-0.458797	-0.240737	0.420083	-0.131351	1.83225	1.33741	0.449102	1.04646	0.611307	0.65527	0.4606	-0.704573	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
406	-0.458797	0.256825	-0.503176	-0.449905	-0.699357	-1.1454	1.86137	-1.67162	-0.340885	-1.19081	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
407	1.13149	0.256825	1.34334	-0.379115	1.83225	0.509805	0.449102	1.04646	0.611307	0.65527	0.4606	1.02657	2.3337	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
408	-1.25394	-0.489517	-0.503176	-0.76846	-0.699357	-1.1454	1.86137	-0.765594	-1.29308	-0.751266	0.4606	-0.704573	-0.428075	-0.822906	5.09912	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
409	1.13149	0.256825	-0.503176	-0.0251658	0.566448	1.33741	-2.37544	-0.765594	0.611307	-0.839174	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
410	0.336345	-0.738298	1.34334	-0.83925	0.566448	0.509805	1.86137	-0.765594	-1.29308	-0.663357	0.4606	2.7577	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
411	-0.458797	0.256825	-0.503176	-0.449905	-0.699357	1.33741	-0.963168	1.04646	0.611307	-1.36663	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
412	1.13149	1.00317	1.34334	1.42603	-0.699357	0.509805	0.449102	-0.765594	0.611307	-0.047998	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
413	1.13149	-0.738298	1.34334	-0.343721	-0.699357	-1.97301	0.449102	-0.765594	0.611307	0.567361	-0.956631	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	1
414	1.13149	-0.904152	-0.503176	-0.591485	0.566448	-0.3178	0.449102	-0.765594	1.5635	0.391544	0.4606	-0.704573	2.3337	-0.822906	5.09912	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	0
415	-1.25394	0.256825	-0.503176	-0.662275	1.83225	-0.3178	-0.963168	-0.765594	-0.340885	-0.047998	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
416	1.13149	1.25195	1.34334	0.895103	-0.699357	1.33741	0.449102	-0.765594	-0.340885	-0.047998	0.4606	1.02657	2.3337	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
417	-1.25394	-0.738298	-0.503176	-0.237536	-0.699357	-1.1454	0.449102	-1.67162	-1.29308	-0.223815	0.4606	-0.704573	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	1
418	-1.25394	-0.240737	0.420083	1.85077	1.83225	-0.3178	-0.963168	-0.765594	0.611307	-1.1029	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
419	1.13149	0.00804391	-0.503176	-0.166746	0.566448	0.509805	-0.963168	-0.765594	0.611307	-0.399632	-2.37386	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
420	-0.458797	-0.240737	-0.503176	-0.803855	1.83225	-0.3178	-0.963168	-0.765594	-0.340885	-0.223815	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
421	1.13149	-0.489517	-0.503176	-0.0251658	1.19935	0.509805	-0.963168	0.140434	0.611307	-1.36663	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
422	-0.458797	-0.738298	-0.503176	-0.449905	1.83225	-0.3178	0.449102	-0.765594	0.611307	-0.48754	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	2.94958	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
423	-0.458797	-0.738298	1.34334	-0.803855	-0.699357	0.509805	0.449102	0.140434	-1.29308	1.0069	0.4606	1.02657	2.3337	-0.822906	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
424	1.13149	0.00804391	0.420083	-0.591485	-0.0664547	0.509805	0.449102	0.140434	-1.29308	-0.135906	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
425	-0.458797	-0.738298	-0.503176	-0.166746	1.83225	1.33741	-0.963168	-0.765594	-0.340885	-0.927083	-2.37386	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
426	-0.458797	-0.240737	-0.503176	-0.166746	-0.699357	-0.3178	1.86137	0.140434	0.611307	-1.27872	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	2.94958	0.320052	-0.206664	2.14056	-1.57538	-0.149908	-0.49975	0.765973	0
427	1.13149	0.588532	1.34334	-0.202141	-0.699357	1.33741	0.449102	-0.765594	0.611307	-0.575449	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
428	1.13149	-0.240737	1.34334	-0.76846	1.19935	-0.3178	0.449102	0.140434	-1.29308	0.918995	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
429	1.13149	-0.987079	-0.503176	-0.69767	-0.699357	1.33741	0.449102	1.04646	0.611307	-1.36663	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
430	-1.25394	-0.240737	1.34334	-0.733065	-0.699357	-1.97301	-0.963168	1.04646	1.5635	1.71017	0.4606	2.7577	2.3337	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	6.66409	-0.49975	-1.30422	1
431	1.13149	-1.31879	-0.503176	0.0456241	-0.699357	0.509805	0.449102	1.04646	-1.29308	3.38043	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	1.999	-1.30422	0
432	-0.458797	0.256825	-0.503176	2.84183	-0.699357	-0.3178	0.449102	0.140434	0.611307	-0.575449	-2.37386	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	1
433	-1.25394	-1.23586	1.34334	-0.4853	-0.699357	-1.97301	0.449102	1.04646	1.5635	0.0399104	0.4606	2.7577	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	-1.57538	-0.149908	-0.49975	-1.30422	0
434	1.13149	0.256825	1.34334	-0.41451	-0.699357	-0.3178	-2.37544	-0.765594	-1.29308	-0.223815	0.4606	1.02657	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
435	-1.25394	-0.987079	-0.503176	-0.41451	-0.699357	-0.3178	0.449102	-0.765594	-1.29308	-0.927083	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
436	-0.458797	-0.738298	-0.503176	-0.62688	1.83225	-0.3178	1.86137	-1.67162	-1.29308	-0.927083	0.4606	-0.704573	-0.428075	1.21399	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	1
437	1.13149	-1.23586	-0.503176	-0.91004	0.566448	0.509805	1.86137	1.04646	-1.29308	-1.1029	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	2.14056	-1.57538	-0.149908	1.999	-1.30422	0
438	1.13149	0.256825	1.34334	-0.69767	1.19935	1.33741	-0.963168	1.04646	-1.29308	0.127819	0.4606	1.02657	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
439	-1.25394	1.74951	1.34334	0.0456241	-0.699357	-1.97301	0.449102	1.04646	0.611307	2.58926	0.4606	1.02657	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	6.66409	-0.49975	-1.30422	0
440	0.336345	-0.738298	-1.42644	-0.945435	-0.699357	-1.1454	-0.963168	-1.67162	-1.29308	-0.839174	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	0.320052	-0.206664	-0.4667	0.634131	6.66409	-0.49975	-1.30422	1
441	1.13149	-0.738298	-0.503176	-0.4853	-0.699357	1.33741	0.449102	1.04646	0.611307	0.303636	0.4606	-0.704573	-0.428075	1.21399	-0.195916	1.80838	-0.338692	0.320052	-0.206664	-0.4667	0.634131	-0.149908	-0.49975	-1.30422	0
442	-1.25394	-0.738298	-0.503176	-0.591485	-0.699357	-0.3178	-0.963168	0.140434	-0.340885	-0.48754	0.4606	-0.704573	-0.428075	-0.822906	-0.195916	-0.552429	-0.338692	-3.12137	4.83393	-0.4667	0.634131	-0.149908	-0.49975	0.765973	0
